,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.821434358492,-0.06157062826085184,0.05477779231640266,0.41727946616130746,0.24948538581918242,0.011709899363484858,0.3796709942543344,0.6169702555540176
pSA_0.850448934180,-0.041800312673470084,0.0649276167062868,0.4151811345202991,0.26105260901809235,0.04700167509023448,0.37637161267359837,0.61999079624179
pSA_0.880488358164,-0.0201059155976178,0.07432629065824184,0.41325110589044495,0.2681100211975999,0.06792450761858586,0.3722847650868003,0.621183664496431
pSA_0.911588829975,0.001575897300003849,0.08385551937527612,0.41077614452572964,0.2758716269958948,0.08607099989238859,0.3682335135418318,0.6227730991385412
pSA_0.943787827778,0.008659575939115441,0.05855528230844883,0.4087546919868913,0.28745060187951776,4.726710698691351e-05,0.3665758919380534,0.6197468301867741
pSA_0.977124153535,0.03554507682211134,0.0992543899900339,0.4063485537024887,0.2876444098203474,0.11279973597338167,0.36182732572054727,0.6257006054581918
pSA_1.011637979766,0.050269850005356054,0.10901326612846193,0.4070206230242508,0.2968882189575055,0.12844853477051493,0.3560330517107685,0.6301324956848233
pSA_1.047370897959,0.06256107485314368,0.11735142437981944,0.4120273189051044,0.30073572199413584,0.14179366136680713,0.3520829508729961,0.6358272821346251
pSA_1.084365968690,0.07171978782311056,0.12096074629798269,0.41574817716464263,0.30147524616755034,0.14756712644948186,0.34737881740938165,0.6373240702035394
pSA_1.122667773511,0.07621288346319213,0.11892935951813094,0.4189296595207636,0.3006959022896877,0.14426766493982557,0.34205964820965645,0.6354038458811027
pSA_1.162322468680,0.07540571215933381,0.12300135473821483,0.42104099519180554,0.2962829836797812,0.1513844996637795,0.33559837587164265,0.6329317993879252
pSA_1.203377840778,0.07119148779035497,0.1289260235662602,0.42307934786498996,0.29137785566925206,0.16138032281891457,0.33077247613163163,0.6319424253234345
pSA_1.245883364295,0.06506841108320761,0.12474275121278043,0.4244075320571677,0.2864500730684261,0.1551568019381066,0.3270703894528337,0.6270758091907641
pSA_1.289890261253,0.056065840350688886,0.11952360808180147,0.4245622438257286,0.2796866641904804,0.14743413392024196,0.32499706190754674,0.6211583076009574
pSA_1.335451562930,0.04711026288685791,0.12275757009695698,0.42410357254962683,0.2772396561717629,0.1529207981601891,0.3224922451367378,0.6197674450040733
pSA_1.382622173765,0.04503215150408929,0.129002399472516,0.4230334079943953,0.2726390288087487,0.1633328185891066,0.31937859669733004,0.6180368936930448
pSA_1.431458937523,0.04210174819063019,0.13385355119769482,0.42153046149454637,0.26978775584599873,0.17125692445275317,0.3167823561462411,0.6165657779270639
pSA_1.482020705799,0.030705994373283238,0.13513082717551306,0.4222189370241992,0.2635768534048291,0.17375622712873162,0.31429256007243056,0.6137691978386739
pSA_1.534368408930,0.018679033189119166,0.13384766381737967,0.42182203619501996,0.25839086456750454,0.1722255602061572,0.3100472921665923,0.6086794197932243
pSA_1.588565129428,0.005857023812005788,0.13260416117515347,0.4208525704008051,0.24676967754741208,0.1712710882647779,0.30574324062227637,0.6006870022161549
pSA_1.644676177995,-0.003238332497335603,0.1281770898018162,0.4190539716528269,0.235622558214018,0.16536136885823904,0.301337858384931,0.5909933234005388
pSA_1.702769172226,-0.010478536032113997,0.1205844231703583,0.41878771360347894,0.2296456307136118,0.15403982256512416,0.29971302928204896,0.5845309501030714
pSA_1.762914118096,-0.017817246948020442,0.11128350813604183,0.41830070788232687,0.22767876161851133,0.13956100250053813,0.29969523304778484,0.5797478821328422
pSA_1.825183494319,-0.025983218454863278,0.10325716119650605,0.4175688678467834,0.2282314238334941,0.12661510916466684,0.30191914840336365,0.5776157029213292
pSA_1.889652339691,-0.03853387787203673,0.09261811217694811,0.41769472291614257,0.2332462695839593,0.10842091037329503,0.30256731100101003,0.5763460551781213
pSA_1.956398343517,-0.051138877460005484,0.0826850031193297,0.41725999939714636,0.2368027096063232,0.09058074590418472,0.3048422386269826,0.5755997675064436
pSA_2.025501939231,-0.06374898306957036,0.07701278267487682,0.4182229917195889,0.23385237212263624,0.08043423463436415,0.3068172630560755,0.5746337109504664
pSA_2.097046401323,-0.07077738947534006,0.07161885695088444,0.4192285868518437,0.2324831424037283,0.07010676199233144,0.3052556248364186,0.5726228899607733
pSA_2.171117945695,-0.0790549217860942,0.06545406035677138,0.42204986492620356,0.2331754577362294,0.05671417157641845,0.3033212170670873,0.5724658422608159
pSA_2.247805833549,-0.08699374698140046,0.05786813712104723,0.4250161197274012,0.23212003805583975,0.037378822266485964,0.3022516616273793,0.5720766184749404
pSA_2.327202478960,-0.09660799801836722,0.05113905953125807,0.4263576882339911,0.2314018901343458,9.039928792506299e-06,0.3012592768292017,0.5710384094186265
pSA_2.409403560240,-0.10428635914213705,0.050937805748258,0.42864878819147134,0.22908783131162952,0.0,0.30038443462042186,0.5713596298613624
pSA_2.494508135230,-0.10981550271295057,0.05090900065046587,0.42888301670628504,0.22887895894136337,1.971214083202034e-05,0.2993979946182501,0.5709337785025196
pSA_2.582618760683,-0.1146001128044103,0.05118305656861695,0.429095067283212,0.23124282707017613,0.0,0.29715614238026994,0.5708744124520865
