,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_1.011637979766,-0.09931787473431464,0.06152652723064332,0.40239331499087405,0.3114993493362015,0.0,0.3636081060410171,0.6254303153549221
pSA_1.047370897959,-0.07939466120206788,0.062184925498811945,0.40682740072358614,0.3155857314551552,1.64366688079508e-05,0.3592417154073629,0.6278196383011474
pSA_1.084365968690,-0.05857246724739279,0.06209431983168465,0.40886864058917993,0.3148107220709822,3.67167325667555e-06,0.35478897832882894,0.6262224645804337
pSA_1.122667773511,-0.04053165057179309,0.062074408116473835,0.41043599126774516,0.31496673459809965,0.0,0.34718041889811285,0.6230537618035826
pSA_1.162322468680,-0.02842392434616685,0.061721204579272486,0.4105332725138715,0.31288715449597165,0.0,0.3414206970351331,0.6188731951324851
pSA_1.203377840778,-0.017119670785438752,0.06174070442961833,0.41036544732583957,0.3134965081968703,0.0,0.33683099753985474,0.6165508753657402
pSA_1.245883364295,-0.009260985289565744,0.06157138181438718,0.40939288969939436,0.3129394414371421,0.0,0.3321509718854151,0.613072508165092
pSA_1.289890261253,-0.003036359141017655,0.061018422528976025,0.40863972538913335,0.309369819892444,7.275777336695611e-06,0.32905181947314466,0.6090740600106964
pSA_1.335451562930,0.003425299305438865,0.061167499891630055,0.4081750095945202,0.31087264664470704,5.5808578624303216e-06,0.3258729590317306,0.6078172639442001
pSA_1.382622173765,0.010200165825613325,0.06071591056205065,0.40881596465410064,0.3078076615084492,0.0,0.3212991632596319,0.6042426679329278
pSA_1.431458937523,0.01600846999458194,0.06035433602700179,0.40778082510456914,0.30567439064326946,0.0,0.31858892631797114,0.6010165874504089
pSA_1.482020705799,0.010637437027143027,0.05999920349213349,0.40917342829061304,0.30282974273417906,2.3698321506674e-05,0.3170570708786245,0.5997115425429846
pSA_1.534368408930,0.0011313440242870115,0.060975900973703416,0.4104190527341815,0.29722596212832725,0.02020564395899491,0.3121320124083068,0.5955012448586399
pSA_1.588565129428,-0.008640258084137625,0.06267272000953066,0.4112338250799676,0.2880254548113652,0.033244690326686026,0.30705277776903794,0.5894561385546805
pSA_1.644676177995,-0.016976290019886042,0.059477400890270045,0.41008415994037745,0.2804027600971742,0.024451328311814034,0.30145750686214245,0.5816091660246331
pSA_1.702769172226,-0.023996809492273813,0.05618458625358043,0.41040671340675866,0.27570511740357007,0.0,0.29960065006585773,0.5781068514485348
pSA_1.762914118096,-0.029652516579372654,0.05563772992181978,0.4117275533493363,0.2711138700950929,3.0405752649694286e-05,0.3004107378987026,0.577294483876576
pSA_1.825183494319,-0.0373222459296638,0.055517055261627514,0.41118491515744726,0.2701639412834481,0.0,0.3024794102083466,0.577542538020216
pSA_1.889652339691,-0.04857765536227077,0.05583530000687008,0.41103148763490277,0.27260360557462154,0.00010560502904143719,0.30261980439640473,0.5786521984447872
pSA_1.956398343517,-0.0604603981445495,0.056003851388539395,0.4108658977967567,0.27379312815498197,0.0,0.30401922238220214,0.5798285527421914
pSA_2.025501939231,-0.07366502730511194,0.05563540159346711,0.4119362055523329,0.27058996194342916,1.0528926280178561e-05,0.3050821540247892,0.5796425499949636
pSA_2.097046401323,-0.07981337887867783,0.05509353386899478,0.414099361018913,0.26597795184253703,0.0,0.3034932014944566,0.5782133473173875
pSA_2.171117945695,-0.08690897104808089,0.05516082752942096,0.4166068020500027,0.26586711648070727,0.0,0.30211478893585175,0.579240793482167
pSA_2.247805833549,-0.09310719231707455,0.05520858172503001,0.41941827141488613,0.26540709180088295,5.590075807954133e-06,0.3018144316193449,0.5808997864862842
pSA_2.327202478960,-0.10070422405280427,0.05515912812654929,0.4208879338383968,0.264631876985766,3.19479881373113e-06,0.3012718321431849,0.5813272744512186
pSA_2.409403560240,-0.10860325230267556,0.0549392797902666,0.4232806986844662,0.2622582953266851,0.0,0.3007424471760393,0.5817146919924762
pSA_2.494508135230,-0.11629663375188269,0.05488620077042497,0.42418856342112277,0.2616525724106413,0.0,0.29987192888071373,0.5816538315158094
pSA_2.582618760683,-0.12213408141621537,0.055059508919749915,0.4243539263575816,0.2631520645553717,0.0,0.297623607246961,0.5812960308530789
pSA_2.673841615840,-0.12506867315702996,0.05533008160764046,0.4251253104322964,0.2652827906895646,0.0,0.2945782153389048,0.5812768820093002
pSA_2.768286630392,-0.1253925865583783,0.05529032791405658,0.42594095082408423,0.26502351939259755,0.0,0.2914492297025706,0.5801773977969025
pSA_2.866067616948,-0.12640762641816847,0.05524011227812081,0.42893084865841286,0.26390644360199067,6.333505348158204e-06,0.2893815400526039,0.5808355702510023
pSA_2.967302408189,-0.12626412331283537,0.05507720540841161,0.428913750898754,0.2626664868721244,0.0,0.2892915896452558,0.5802157468349695
pSA_3.072112998862,-0.12328864284577817,0.05509325207001099,0.4280013080610917,0.26298116716930797,0.0,0.2902784342769957,0.5801773723561107
pSA_3.180625692794,-0.11498844234031697,0.054963391470006256,0.42643956461178484,0.2623864406392459,3.78423901817578e-05,0.2911400596483073,0.5791889866543455
pSA_3.292971255097,-0.10587514874172486,0.054642652960181025,0.4245183240394712,0.2604782430830131,3.837917131444515e-06,0.29153659624368056,0.577112042439746
pSA_3.409285069747,-0.09508224980277039,0.0539511502070147,0.42103043132603685,0.25638853386856664,1.1446062080500422e-05,0.2899629289217563,0.5719092626297966
pSA_3.529707302731,-0.08755771440896357,0.05520481135835005,0.4168754189351511,0.2501590311849784,0.021614678349689977,0.2879888131916398,0.5654815705568613
pSA_3.654383070957,-0.08380657250420141,0.06295357334379621,0.4126001318726728,0.2445896092369062,0.04928246430159983,0.28657234674594667,0.5609058895885539
pSA_3.783462617132,-0.081122853238003,0.06986550050821053,0.41032685191289786,0.24211852340621726,0.06569411804019915,0.2860072210593227,0.5595581760820871
pSA_3.917101490809,-0.07608727108143926,0.07612891167526338,0.40827646458823735,0.2407472555561152,0.07857878361831072,0.286155905244745,0.5592036658819793
pSA_4.055460735841,-0.07003053967655985,0.08042365128064284,0.40310477491369806,0.23996852051447407,0.08700234542261069,0.28793107048353495,0.5572719801452055
pSA_4.198707084444,-0.06243524418850009,0.08335048989626807,0.39909929103897124,0.23734318623984244,0.09284109570499746,0.2896500182402806,0.5550933563650257
pSA_4.347013158125,-0.05235851309436241,0.08499848673632825,0.3972285798740163,0.2331754476514881,0.09639128498844156,0.2898220908847539,0.5526748214300459
pSA_4.500557675700,-0.04392333882628054,0.0853285207165583,0.39837277633057055,0.22747809685303877,0.0976474702891278,0.28851009179839665,0.5506543879717954
pSA_4.659525668665,-0.03795588744928582,0.08429775833147714,0.39816454223358,0.22450105433721318,0.0962545281066086,0.2868715880394735,0.548175125572031
pSA_4.824108704165,-0.03557838943528415,0.08044498392210647,0.3969788769223668,0.2207988285732863,0.09005108252407278,0.2841817867353931,0.5433349213862081
pSA_4.994505115855,-0.03379845727395997,0.07545861999543804,0.39422848368291075,0.21664253146773665,0.08183042970103013,0.28102957105837006,0.5366786029105157
pSA_5.170920242897,-0.03125085069396625,0.06947659008395289,0.39180643169329415,0.21144405601602237,0.07158657141688719,0.27912881042396415,0.5303380042545143
