,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.580522551609,-0.2461849661457552,0.1194517240461273,0.458497200181862,0.28189827044438515,0.14500058983393235,0.4062056191564182,0.6897205909211204
pSA_0.601027678207,-0.24662038622462873,0.11652167710478117,0.4537225316621052,0.28103689556797584,0.14049949358792752,0.40143550497941954,0.6824488587175607
pSA_0.622257083673,-0.2433406300995243,0.11225801090204421,0.4460190156695954,0.2744260633253487,0.1344613811347493,0.3997117522396586,0.6723778509634933
pSA_0.644236350872,-0.24451304750283162,0.1114170117101993,0.44236160622702797,0.27429856425233995,0.13325165911781234,0.396988586459985,0.6680414923130134
pSA_0.666991966303,-0.24981140817995248,0.1085499831307705,0.43911331581810803,0.27203158646009057,0.1288499350323471,0.3960690625989948,0.6635470565579006
pSA_0.690551352016,-0.2508724145767619,0.10016459925198273,0.43297380310877603,0.27447381160775247,0.1144951500951953,0.39589099126347355,0.6577545163629529
pSA_0.714942898660,-0.2512197958515152,0.08584041647720533,0.42832292291706764,0.2797711643975298,0.08781476442253643,0.393965594944223,0.6516538602470725
pSA_0.740195999692,-0.24521195694448988,0.07408218251558521,0.4257106090528689,0.28399285404353364,0.06254468467909462,0.3881053458651597,0.6453054012470987
pSA_0.766341086801,-0.232981897374956,0.06110535849426186,0.4248439066819899,0.28171827983339354,0.023908064220427377,0.3831258244795874,0.6381336279769569
pSA_0.793409666580,-0.22387556306057846,0.05947996320047645,0.4220186580891728,0.28908421609683976,0.0,0.38183439610391,0.6383313699167135
pSA_0.821434358492,-0.2134148165057309,0.05983354093268739,0.4170532744893192,0.2933239293187989,0.0003384278207803146,0.38019952641619054,0.6360221345942046
pSA_0.850448934180,-0.2104688498907241,0.06034350178855007,0.41591976140101117,0.29781940912672344,0.0,0.3767201581040805,0.6352981393790069
pSA_0.880488358164,-0.20470539866441442,0.060275360477513494,0.41560372109973875,0.2979084679756909,4.091706079691033e-06,0.3716448159665015,0.6321358853403986
pSA_0.911588829975,-0.1990701981473107,0.06011013256708521,0.41481021262624257,0.2971693799555602,0.0,0.3688959116536744,0.6296517660715296
pSA_0.943787827778,-0.1968270922277945,0.059834600409813324,0.41355015116515453,0.2955464247410178,5.066311091586852e-06,0.36803463981047574,0.6275515220537787
pSA_0.977124153535,-0.19349301793623994,0.05929035181722028,0.4141691081303847,0.291813209394287,4.721155229453007e-06,0.3629219328054768,0.6232201285581721
pSA_1.011637979766,-0.1911030788439216,0.05986395480163539,0.41615177752649074,0.2961709533763851,1.886129035285634e-05,0.35668257352285604,0.6229943773205104
pSA_1.047370897959,-0.1914747561675906,0.05999431674405071,0.422959056352959,0.29567949323203335,2.7090112420337972e-05,0.35220633920737726,0.6247959924492744
