,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.344896226041,-0.011595563480200093,0.1607249830117025,0.5098572353250539,0.33354335048496375,0.20411739097933793,0.44729673421515176,0.782907302818025
pSA_0.357078596490,-0.014033153511001014,0.1622866835153171,0.5093825228706641,0.33336602536345544,0.20659157255205907,0.44820510384108303,0.7836908538648638
pSA_0.369691270720,-0.011401574348189,0.15432956481753773,0.5051231893823478,0.32908532903065996,0.19455933524771565,0.44801547201235076,0.7758980527939836
pSA_0.382749447852,-0.008114491551165379,0.1440377467576979,0.5025168687202877,0.32022274837630127,0.17910891385899572,0.4432695228684258,0.7639592167477697
pSA_0.396268863870,0.0003769486745199369,0.1342404660587885,0.4994437564912196,0.3153954278821692,0.16390247984168538,0.43698732438027554,0.7528215501659895
pSA_0.410265810583,0.008267210899097809,0.12905249599567128,0.4928222305978052,0.3058803045597498,0.15664999783578906,0.4354982338906474,0.7420474683150583
pSA_0.424757155254,0.012536803587577977,0.12574421187517978,0.4853433662339078,0.2953768488325475,0.1525845410358241,0.4358412683458152,0.7321511587984469
pSA_0.439760360930,0.015519280946672532,0.12068178101850364,0.4775733869481175,0.2860023414864916,0.14553743859777168,0.4343637613529919,0.7209207324437071
pSA_0.455293507487,0.022141700550703608,0.11595324407138156,0.48018994043827207,0.28357809424076896,0.1378437231477618,0.4329475496498758,0.7193353787979612
pSA_0.471375313412,0.027269228508168385,0.11083647414222804,0.48392228753976474,0.28794246913237975,0.12854303033486147,0.4303928912947741,0.7203145128570676
pSA_0.488025158365,0.03143464739298506,0.10925634079062312,0.482407388069776,0.29712041750281537,0.1248072674298366,0.4259371364992837,0.7197198960803174
pSA_0.505263106534,0.04082496532866235,0.1018978607846703,0.4773537424041845,0.29883548515417735,0.11179888768738099,0.42319216078742783,0.713274027856532
pSA_0.523109930806,0.047671792073692196,0.09113584944548155,0.4689760865849864,0.29253405122581827,0.09315420099851832,0.42000983819961957,0.7004289473339185
pSA_0.541587137808,0.048513408979736376,0.08264298198912606,0.4641265222075769,0.2850384002306236,0.07782779063280153,0.4151730045682541,0.6892649033133402
pSA_0.560716993821,0.057093249410138894,0.07479304945969979,0.4617332157982979,0.28351041606413824,0.060902954912995334,0.4110879003726121,0.6828456270184319
pSA_0.580522551609,0.07115874005903491,0.06965806958648564,0.4574352550641825,0.28502887925117554,0.04769625155831704,0.40487260681214104,0.6757849027186
pSA_0.601027678207,0.08468317260943002,0.06300124241343427,0.4530573835886763,0.28363958683125357,0.025660499997654306,0.4001394687310455,0.6681934328759257
pSA_0.622257083673,0.1002704675124855,0.05882717694154359,0.44510347792204386,0.2753520279776236,0.0,0.3990686016575096,0.6581729211981981
