,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_6.150985788580,0.16352211697101907,0.058964247279211,0.40666553607149564,0.29886975852810216,0.0,0.2832056572774583,0.5787101477466247
pSA_6.368249944719,0.17025124313987747,0.05885099663376207,0.40632815919933785,0.2980889687571265,0.0,0.2836824801993357,0.5783038611535082
pSA_6.593188271334,0.17568700899312384,0.058935477923188734,0.4068229235681396,0.298448704974193,0.0,0.2851699277106048,0.5795674320661685
pSA_6.826071834272,0.17784696064409886,0.05951382342054401,0.40765507892238745,0.3023922402773344,0.0,0.28604505053974616,0.5826195167426587
pSA_7.067181273927,0.18220521278393492,0.060145965576604836,0.4100949243767474,0.3064525137368087,0.0,0.28501079739760626,0.5859369802362695
pSA_7.316807143427,0.18812216609833712,0.06050401318718431,0.4130154119896407,0.30853530646593663,0.0,0.2820684012911855,0.5876549573380346
pSA_7.575250258772,0.19795493899384148,0.0604277417225309,0.4157795529439425,0.30735505850567585,0.0,0.28065234621110624,0.5883073245074301
pSA_7.842822061338,0.20838930631756958,0.060515457048385325,0.42015646299118614,0.3069180135467701,5.391289411377213e-08,0.27941861285717284,0.5905970552278337
pSA_8.119844993184,0.2159753215064705,0.06087953804923592,0.424164083774933,0.30841911846017317,0.0,0.28041202118890807,0.5947002810018063
pSA_8.406652885618,0.22211590235117815,0.06148398666727631,0.4270535909194355,0.311920740972143,0.0,0.2822245134849648,0.5994330606311437
pSA_8.703591361485,0.23285344468993546,0.061852441123127884,0.4292987031625091,0.3139395746710311,0.0,0.2831324789799791,0.6025109407595752
pSA_9.011018251665,0.2440589859598477,0.06190386656329197,0.4326201341421732,0.3133583916054323,0.0,0.2837998159490989,0.6048933770405143
pSA_9.329304026285,0.25671865426234686,0.062154561263564584,0.4375017773311726,0.313830365720408,0.0,0.28420712605455356,0.6088275569620094
pSA_9.658832241159,0.2721355585115026,0.0620709403346834,0.4421930985553303,0.3118750639684755,0.0,0.2846650464092132,0.6114204613704584
pSA_10.000000000000,0.2865502253408858,0.062300956376329535,0.444239468493527,0.31294937237758164,0.0,0.28532920801793654,0.6137579099181343
