,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.505263106534,0.020227589875942423,0.09501921151967682,0.47730421651198973,0.30434414055568476,0.0981537090616178,0.42325616182518455,0.7135997478392508
pSA_0.523109930806,0.0277176299577223,0.08447790597537011,0.46891940587408604,0.29838829508203446,0.07862583252343305,0.420014684200332,0.7010815504141987
pSA_0.541587137808,0.0291849603749072,0.07606481280280245,0.4639948965177566,0.2911724016634588,0.06176968536612641,0.41520401627347564,0.6901322341731656
pSA_0.560716993821,0.03845844223272181,0.06809875128384676,0.46158438622957054,0.2903462391811718,0.04041880579624236,0.411073852847199,0.684088062002411
pSA_0.580522551609,0.05363449713569545,0.061564779944454424,0.4572900118057003,0.2921580023761976,0.0003094302010190427,0.4048813050419319,0.6770520069900207
pSA_0.601027678207,0.06543662492563879,0.06113270997786237,0.45289170793259736,0.2906785855258096,0.0002360510129095307,0.4000696562331936,0.6705674647311909
pSA_0.622257083673,0.08052655936361722,0.05973355415640444,0.4449429176777202,0.2824253357518427,0.00046023543118363684,0.3989570966368281,0.6609880838862703
pSA_0.644236350872,0.09158949788856521,0.05924524083372184,0.4404168793038966,0.28029757878393724,0.0,0.3965870269955593,0.6556027991315299
pSA_0.666991966303,0.0976163304057677,0.05862635835010972,0.4370659716004079,0.27665176932900537,0.000881295395814388,0.3953146771084575,0.651027906946251
pSA_0.690551352016,0.1065039491222418,0.05827594471364244,0.4312511561505373,0.27586484266849864,0.0,0.39417531446031817,0.646106144245341
pSA_0.714942898660,0.11510586939209513,0.05882079076351731,0.4267975030767144,0.2816010797828233,4.026769583125896e-06,0.3921010604436428,0.644358998062892
pSA_0.740195999692,0.12969202493687446,0.058996283040367296,0.42399379578745156,0.2843997992447917,0.0,0.38609003110446893,0.6400933500630817
pSA_0.766341086801,0.15021019573512967,0.058597828858401126,0.4234334334136468,0.28208579857614846,0.0,0.38081821234707397,0.6355240209040361
pSA_0.793409666580,0.17014258925069808,0.05967118109381852,0.42170667425510217,0.2908854745097632,0.0,0.3792452572523589,0.6373992810950423
pSA_0.821434358492,0.19185074065448032,0.06059716286944856,0.41629414345840043,0.2995168088291357,0.0,0.3776541986583524,0.636893889445671
pSA_0.850448934180,0.20335433915888523,0.06141701590380333,0.414409042765655,0.3064913775308351,1.787150894805494e-05,0.3740421664229393,0.6368511300205504
pSA_0.880488358164,0.21659498762126142,0.06169986405261554,0.4128723311891231,0.3094802791031367,0.00021668715171364186,0.36909865452855883,0.6344095433892923
pSA_0.911588829975,0.22963099019106892,0.06218170134855096,0.4116973994707763,0.31372727249804483,0.0007962096097296436,0.36493259245480947,0.6333213885742319
pSA_0.943787827778,0.2401036137667549,0.06987161272854421,0.4089487208193204,0.3179277610366722,0.04330097616107151,0.36348279072404044,0.6342805618861326
pSA_0.977124153535,0.24895887275870654,0.07630473748857804,0.40760393284319746,0.3188545103340508,0.0610320192690523,0.35813937408445917,0.632295724701089
pSA_1.011637979766,0.25850552910538555,0.08727057121161139,0.4089435715076681,0.3252585187412384,0.08405052980714665,0.35251283617913776,0.6358912956811984
pSA_1.047370897959,0.2645418274145142,0.09686385682992987,0.4146949490614647,0.3270212725845201,0.10233302058855889,0.3483781294392653,0.6409010701147796
pSA_1.084365968690,0.2667880348482309,0.10043224289141961,0.41940279379876577,0.32319278519814926,0.1094171176795415,0.34404551474542383,0.6408523244149851
pSA_1.122667773511,0.2631641200835965,0.09861094366496871,0.4227727083375774,0.3186579100151016,0.10671181678454944,0.33884814376797,0.6375618424174561
pSA_1.162322468680,0.25393376556761377,0.10257931228717686,0.42556423037095564,0.3122136655093237,0.11481691422113101,0.33248354376460265,0.6342795265240103
pSA_1.203377840778,0.2445975466956993,0.1090778316156569,0.4275071880817112,0.30738180352969746,0.1267899091299175,0.32781315213716067,0.6330743343194186
pSA_1.245883364295,0.23297190808311352,0.10800376093057004,0.42876392272415687,0.3018573365129164,0.12563808925342437,0.3249102916679868,0.6295299676262492
pSA_1.289890261253,0.22069029213445562,0.10666154245765329,0.4291132275302768,0.29421135173824636,0.12431382261310166,0.322983193803258,0.6248764289882696
pSA_1.335451562930,0.20803483644061585,0.11283239526043956,0.4293217787445858,0.29081232205291746,0.1351479385794708,0.3201970115942014,0.6242436126211964
pSA_1.382622173765,0.19962168079083123,0.12026143122204327,0.4293225554257048,0.28503038257633,0.14800358691237311,0.3168878107137565,0.6228026347943242
pSA_1.431458937523,0.1925244793938224,0.1271708146616857,0.4288987227746848,0.2823478757697157,0.15939621139858995,0.31518686923252714,0.623236995126455
pSA_1.482020705799,0.17485126185898275,0.12939916067181856,0.4294726415799068,0.2759366080971424,0.16351729374605242,0.313294395037417,0.6208695876507988
pSA_1.534368408930,0.1566087538135902,0.1285059558791185,0.42978353168389544,0.27146229745456835,0.1625371816789933,0.3084642993635656,0.6164204915931981
pSA_1.588565129428,0.13937527395968555,0.12806071327659305,0.4291837110439609,0.2616664868585162,0.16274031318356216,0.3045562665432595,0.6098417312682012
pSA_1.644676177995,0.12650698611098907,0.12379041838533182,0.42694803029296946,0.25389809735586744,0.15679721442392436,0.29995573573186785,0.6010887407542451
pSA_1.702769172226,0.11617085596627666,0.11664286968624989,0.4265798081963967,0.24830011193930673,0.14598694162676296,0.29860895963625533,0.5950653546044581
pSA_1.762914118096,0.10544454308870342,0.10887608937503988,0.42698386671957883,0.24501627310366386,0.13378952181381984,0.2988852027136395,0.5912530736264769
pSA_1.825183494319,0.09403305314279652,0.10207029256163809,0.4266630033665346,0.2433870058240281,0.1227849893023106,0.30172633149674594,0.5894009550061738
pSA_1.889652339691,0.07951037603785015,0.09188394001888764,0.4277830052894709,0.24838608180135122,0.10488927704927159,0.3020387913405937,0.5890018142260044
pSA_1.956398343517,0.06416687038240117,0.08150019436373517,0.4275538377373846,0.25317083000320934,0.0854416334256349,0.3034300006634862,0.5884452322464373
pSA_2.025501939231,0.04938528669643612,0.07681589578513927,0.4290209134558593,0.250722475603167,0.07668768753993975,0.3047093824789232,0.5879196485456075
pSA_2.097046401323,0.03984469796884943,0.07256353818339825,0.4312224695321775,0.24915155796332197,0.06821400523062711,0.30305855351778543,0.5869641849677686
pSA_2.171117945695,0.023328030394035665,0.05402690093629017,0.43441696306919136,0.2515254298334749,7.428143325631042e-06,0.3018080607478871,0.5857228399531225
pSA_2.247805833549,0.017902393995693936,0.06113761569173122,0.43737891554815705,0.24964414114708808,0.039990050766997,0.3015266997565885,0.5883366959501982
pSA_2.327202478960,0.005497888610253524,0.054119999956144096,0.4394683410679941,0.2495142136999157,0.00555791672140232,0.30081144939277144,0.5881395958132761
pSA_2.409403560240,-0.0043495189140000815,0.05366983040750362,0.44200358672793266,0.24638323169339885,0.0,0.29994557632013397,0.5882509806996138
pSA_2.494508135230,-0.012657088277147803,0.05346152490116978,0.4423227287417316,0.24472237579743128,7.230261469639607e-06,0.2989606414153652,0.5872954135230701
pSA_2.582618760683,-0.01957854375437331,0.05365940837286906,0.44187728323853537,0.24676504685019143,0.00012517544034195546,0.29575773896317303,0.5861920995840401
pSA_2.673841615840,-0.02205526653706286,0.0540967844262141,0.44249873814027085,0.2503194997557548,4.4999377843450776e-06,0.2926878725191292,0.5866269478584553
pSA_2.768286630392,-0.02167518948996992,0.05405315907051027,0.4430929424329271,0.2500341705461165,5.016094035155686e-06,0.290090262230253,0.5856627035594224
pSA_2.866067616948,-0.022168520832515824,0.05390712569031352,0.4447321835484194,0.24850102180794556,0.0,0.28838240636705126,0.5854091605239784
pSA_2.967302408189,-0.021382911526975776,0.05354350896907626,0.4439462699104371,0.24590020523067094,0.0,0.2882443177383235,0.5836437168412835
pSA_3.072112998862,-0.01610054615994794,0.05346933751835168,0.4424532243935979,0.24577887104449278,0.0,0.2886227209853443,0.5826449899357076
pSA_3.180625692794,-0.007108958212583284,0.053352705527716066,0.44065846824095967,0.24543292729749855,1.9458120543585282e-05,0.28889244514902385,0.5812710664372418
pSA_3.292971255097,0.002773580626900925,0.05292984313009531,0.43821389692891566,0.24285417117918087,0.0,0.28940914173683374,0.5785907182470212
pSA_3.409285069747,0.014109553762164799,0.052223412470960746,0.4341794562016914,0.23876990592528535,0.0,0.2878159498670804,0.5730278258174344
pSA_3.529707302731,0.023708446737270388,0.051288511714259646,0.42879525890976905,0.23345582000754939,1.4968687166411461e-05,0.2848812001056001,0.5652647984410154
pSA_3.654383070957,0.030682468365662914,0.050349368084860915,0.4232749664909602,0.22803916601123803,0.0,0.2829922742284476,0.5578962141527879
pSA_3.783462617132,0.03639533568917299,0.0498279161997859,0.4203438113245256,0.22496340586784133,0.0,0.28211110517952775,0.5539712351414124
pSA_3.917101490809,0.04465666415391975,0.04961518294205139,0.41762454018668904,0.22420461655948942,8.153661346772259e-06,0.28205651364365525,0.5515739692987939
pSA_4.055460735841,0.05244281877448425,0.049452065404722356,0.41209039771218264,0.22460389939351635,9.826686284801637e-06,0.28398761497324143,0.5485566270350869
pSA_4.198707084444,0.06141407431733518,0.049308562442559926,0.40829570181393304,0.22453297320388207,0.0002792976616115444,0.28607386108079175,0.5467712210571833
pSA_4.347013158125,0.07243793390484705,0.04898314389328534,0.4065381776940858,0.2224918451333471,0.00022759351724328298,0.2864991514599884,0.5448465166079084
pSA_4.500557675700,0.08184446217355759,0.04846034278721521,0.40757119033597417,0.2181120262087876,0.00016924543172900107,0.2849425681824224,0.5430280167497772
pSA_4.659525668665,0.08844809776345157,0.04814512585768958,0.407477738537453,0.2157939958744372,1.2111318660818473e-05,0.28317795138071283,0.5411052655019307
pSA_4.824108704165,0.09001572518861117,0.04778851567361541,0.4065980433265358,0.21348528117651744,5.412396936477169e-06,0.2807010612893225,0.5382295234881028
pSA_4.994505115855,0.09043237375638757,0.04737864745420412,0.4033569783779187,0.21157323090060637,0.0,0.2782400246473779,0.5337392578363142
pSA_5.170920242897,0.09121887014416939,0.046835456728105726,0.4006585406359222,0.2082995847918901,0.0001563208011239729,0.27660837451606696,0.5295547190778253
